INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('210115-PYM-349', 97.50, 'CreditCard', 'Refunded', TO_TIMESTAMP('2021-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '210115-BKG-293884', NULL);
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-37485-PYM-295-4K58', 180.00, 'DuitNow', 'Completed', TO_TIMESTAMP('2022-03-15 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-068');

-- Payment for PurchaseID: 20210508-PCH-069
-- Items: ITM5007 (1 @ $40 = $40)
-- Total: $40
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-59834-PYM-185-3L82', 190.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2021-05-08 12:10:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-069');

-- Payment for PurchaseID: 20210909-PCH-070
-- Items: ITM9634 (2 @ $50 = $100)
-- Total: $100
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-83729-PYM-472-5J39', 140.00, 'Alipay', 'Completed', TO_TIMESTAMP('2021-09-09 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-070');

-- Payment for PurchaseID: 20210105-PCH-071
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210105-39824-PYM-927-6F48', 30.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-01-05 08:40:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210105-PCH-071');

-- Payment for PurchaseID: 20220315-PCH-072
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-58293-PYM-483-2G63', 240.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2022-03-15 10:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-072');

-- Payment for PurchaseID: 20251101-PCH-073
-- Items: ITM5007 (2 @ $40 = $80)
-- Total: $80
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20251101-83759-PYM-582-4K38', 110.00, 'Cash', 'Completed', TO_TIMESTAMP('2025-11-01 23:20:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20251101-PCH-073');

-- Payment for PurchaseID: 20210105-PCH-074
-- Items: ITM2857 (1 @ $60 = $60)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210105-38293-PYM-937-4G58', 120.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2021-01-05 08:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210105-PCH-074');

-- Payment for PurchaseID: 20210909-PCH-075
-- Items: ITM3249 (1 @ $25 = $25)
-- Total: $25
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-84725-PYM-572-3L29', 95.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-09-09 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-075');

-- Payment for PurchaseID: 20230301-PCH-076
-- Items: ITM9617 (2 @ $15 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230301-58293-PYM-394-6F58', 220.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2023-03-01 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230301-PCH-076');

-- Payment for PurchaseID: 20230301-PCH-077
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230301-29348-PYM-495-2J47', 100.00, 'PayPal', 'Completed', TO_TIMESTAMP('2023-03-01 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230301-PCH-077');

-- Payment for PurchaseID: 20220410-PCH-078
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-83928-PYM-748-9G59', 135.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2022-04-10 08:20:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-078');

-- Payment for PurchaseID: 20220410-PCH-079
-- Items: ITM8285 (2 @ $10 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-28472-PYM-495-6K58', 215.00, 'Cash', 'Completed', TO_TIMESTAMP('2022-04-10 09:10:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-079');

-- Payment for PurchaseID: 20211210-PCH-080
-- Items: ITM1140 (3 @ $10 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-73849-PYM-192-8L93', 155.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-12-10 09:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-080');

-- Payment for PurchaseID: 20211210-PCH-081
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-59473-PYM-294-3K59', 85.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2021-12-10 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-081');

-- Payment for PurchaseID: 20221010-PCH-082
-- Items: ITM2857 (1 @ $60 = $60)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20221010-47394-PYM-274-4G58', 190.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2022-10-10 09:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20221010-PCH-082');

-- Payment for PurchaseID: 20221010-PCH-083
-- Items: ITM3249 (2 @ $25 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20221010-38475-PYM-483-7L29', 180.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2022-10-10 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20221010-PCH-083');

-- Payment for PurchaseID: 20220105-PCH-084
-- Items: ITM9617 (2 @ $15 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220105-92847-PYM-948-2H73', 130.00, 'Bank Transfer', 'Completed', TO_TIMESTAMP('2022-01-05 08:10:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220105-PCH-084');

-- Payment for PurchaseID: 20220105-PCH-085
-- Items: ITM0000 (3 @ $50 = $150)
-- Total: $150 -- Overweight charge for PSG057
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220105-73984-PYM-283-7J29', 210.00, 'DuitNow', 'Completed', TO_TIMESTAMP('2022-01-05 09:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220105-PCH-085');

-- Payment for PurchaseID: 20220410-PCH-086
-- Items: ITM0000 (1 @ $50 = $50)
-- Total: $50 -- Overweight charge for PSG064
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-93485-PYM-384-3K58', 80.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2022-04-10 08:35:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-086');

-- Payment for PurchaseID: 20220810-PCH-087
-- Items: ITM6901 (2 @ $5 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220810-29384-PYM-584-4J48', 80.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2022-08-10 15:20:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220810-PCH-087');

-- Payment for PurchaseID: 20220810-PCH-088
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220810-49582-PYM-593-8K38', 65.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2022-08-10 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220810-PCH-088');

-- Payment for PurchaseID: 20230815-PCH-089
-- Items: ITM1140 (3 @ $10 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-38472-PYM-394-7F38', 130.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2023-08-15 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-089');

-- Payment for PurchaseID: 20230815-PCH-090
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-93847-PYM-295-8G59', 25.00, 'PayPal', 'Completed', TO_TIMESTAMP('2023-08-15 11:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-090');

-- Payment for PurchaseID: 20220410-PCH-091
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-28472-PYM-473-9K29', 190.00, 'Boost', 'Completed', TO_TIMESTAMP('2022-04-10 08:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-091');

-- Payment for PurchaseID: 20220410-PCH-092
-- Items: ITM3249 (2 @ $25 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-83948-PYM-384-2J49', 250.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-04-10 09:40:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-092');

-- Payment for PurchaseID: 20220212-PCH-093
-- Items: ITM2857 (2 @ $60 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220212-29485-PYM-592-4L28', 175.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2022-02-12 14:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220212-PCH-093');

-- Payment for PurchaseID: 20220212-PCH-094
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220212-39584-PYM-473-5K38', 90.00, 'Razer Pay', 'Completed', TO_TIMESTAMP('2022-02-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220212-PCH-094');

-- Payment for PurchaseID: 20210909-PCH-095
-- Items: ITM1140 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-48293-PYM-948-2J58', 70.00, 'DuitNow', 'Completed', TO_TIMESTAMP('2021-09-09 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-095');

-- Payment for PurchaseID: 20210909-PCH-096
-- Items: ITM6901 (3 @ $5 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-59382-PYM-384-6L38', 65.00, 'Bank Transfer', 'Completed', TO_TIMESTAMP('2021-09-09 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-096');

-- Payment for PurchaseID: 20220518-PCH-097
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220518-38247-PYM-482-4J39', 140.00, 'Alipay', 'Completed', TO_TIMESTAMP('2022-05-18 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220518-PCH-097');

-- Payment for PurchaseID: 20220518-PCH-098
-- Items: ITM0000 (2 @ $50 = $100)
-- Total: $100 -- Overweight charge for PSG123
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220518-29473-PYM-938-4L49', 260.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2022-05-18 11:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220518-PCH-098');

-- Payment for PurchaseID: 20211021-PCH-099
-- Items: ITM3249 (2 @ $25 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-48593-PYM-294-7J39', 210.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2021-10-21 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-099');

-- Payment for PurchaseID: 20211021-PCH-100
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-58492-PYM-395-9L84', 100.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2021-10-21 20:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-100');

-- Payment for PurchaseID: 20211210-PCH-101
-- Items: ITM9617 (2 @ $15 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-58394-PYM-384-2K39', 80.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2021-12-10 09:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-101');

-- Payment for PurchaseID: 20211210-PCH-102
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-49583-PYM-583-4J29', 90.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-12-10 09:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-102');

-- Payment for PurchaseID: 20220518-PCH-103
-- Items: ITM1140 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220518-29384-PYM-284-7J39', 45.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-05-18 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220518-PCH-103');

-- Payment for PurchaseID: 20220518-PCH-104
-- Items: ITM2857 (3 @ $60 = $180)
-- Total: $180
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220518-58493-PYM-384-5K39', 360.00, 'PayPal', 'Completed', TO_TIMESTAMP('2022-05-18 11:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220518-PCH-104');

-- Payment for PurchaseID: 20230701-PCH-105
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-48392-PYM-283-9J49', 205.00, 'Cash', 'Completed', TO_TIMESTAMP('2023-07-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-105');

-- Payment for PurchaseID: 20230701-PCH-106
-- Items: ITM0000 (1 @ $50 = $50)
-- Total: $50 -- Overweight charge for PSG099
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-29485-PYM-582-3L39', 230.00, 'Razer Pay', 'Completed', TO_TIMESTAMP('2023-07-01 16:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-106');

-- Payment for PurchaseID: 20230815-PCH-107
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-38492-PYM-593-7J29', 55.00, 'Boost', 'Completed', TO_TIMESTAMP('2023-08-15 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-107');

-- Payment for PurchaseID: 20230815-PCH-108
-- Items: ITM5007 (2 @ $40 = $80)
-- Total: $80
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-58493-PYM-284-4J49', 210.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2023-08-15 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-108');

-- Payment for PurchaseID: 20211021-PCH-109
-- Items: ITM9634 (2 @ $50 = $100)
-- Total: $100
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-39458-PYM-483-5K38', 170.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2021-10-21 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-109');

-- Payment for PurchaseID: 20211021-PCH-110
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-48573-PYM-395-2L38', 100.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2021-10-21 19:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-110');

-- Payment for PurchaseID: 20211115-PCH-111
-- Items: ITM1140 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211115-48293-PYM-593-4J49', 140.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-11-15 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211115-PCH-111');

-- Payment for PurchaseID: 20211115-PCH-112
-- Items: ITM9634 (3 @ $50 = $150)
-- Total: $150
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211115-58492-PYM-384-6L39', 170.00, 'Bank Transfer', 'Completed', TO_TIMESTAMP('2021-11-15 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211115-PCH-112');

-- Payment for PurchaseID: 20211115-PCH-113
-- Items: ITM8285 (2 @ $10 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211115-29385-PYM-492-3J58', 90.00, 'Alipay', 'Completed', TO_TIMESTAMP('2021-11-15 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211115-PCH-113');

-- Payment for PurchaseID: 20211115-PCH-114
-- Items: ITM0000 (2 @ $50 = $100)
-- Total: $100 -- Overweight charge for PSG111
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211115-39584-PYM-583-4K29', 200.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2021-11-15 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211115-PCH-114');

-- Payment for PurchaseID: 20220315-PCH-115
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-28493-PYM-392-5L48', 75.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2022-03-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-115');

-- Payment for PurchaseID: 20220315-PCH-116
-- Items: ITM6901 (2 @ $5 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-58492-PYM-482-6J39', 170.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2022-03-15 10:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-116');

-- Payment for PurchaseID: 20210212-PCH-117
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-49573-PYM-593-5L48', 150.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2021-02-12 14:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-117');

-- Payment for PurchaseID: 20210212-PCH-118
-- Items: ITM1140 (2 @ $10 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-59384-PYM-284-4J58', 75.00, 'PayPal', 'Completed', TO_TIMESTAMP('2021-02-12 17:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-118');

-- Payment for PurchaseID: 20211021-PCH-119
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-28394-PYM-583-5K29', 105.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-10-21 13:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-119');

-- Payment for PurchaseID: 20211021-PCH-120
-- Items: ITM5007 (3 @ $40 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-59483-PYM-385-6L49', 230.00, 'Boost', 'Completed', TO_TIMESTAMP('2021-10-21 20:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-120');

-- Purchase 121: Passenger PSG078, PurchaseID 20240105-PCH-121
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240105-61239-PYM-721-4C9X', 70.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2024-01-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240105-PCH-121');

-- Purchase 122: Passenger PSG099, PurchaseID 20240110-PCH-122
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240110-45873-PYM-672-9M5D', 40.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2024-01-10 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240110-PCH-122');

-- Purchase 123: Passenger PSG081, PurchaseID 20240115-PCH-123
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240115-61239-PYM-749-6D85', 100.00, 'PayPal', 'Completed', TO_TIMESTAMP('2024-01-15 13:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240115-PCH-123');

-- Purchase 124: Passenger PSG110, PurchaseID 20240125-PCH-124
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240125-38473-PYM-982-3Z7L', 40.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2024-01-25 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240125-PCH-124');

-- Purchase 125: Passenger PSG114, PurchaseID 20240205-PCH-125
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240205-58723-PYM-487-2K3D', 165.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2024-02-05 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240205-PCH-125');

-- Purchase 126: Passenger PSG120, PurchaseID 20240220-PCH-126
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240220-12498-PYM-184-7G5N', 10.00, 'Bank Transfer', 'Completed', TO_TIMESTAMP('2024-02-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240220-PCH-126');

-- Purchase 127: Passenger PSG095, PurchaseID 20240305-PCH-127
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240305-98134-PYM-756-3Q2L', 90.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2024-03-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240305-PCH-127');

-- Purchase 128: Passenger PSG102, PurchaseID 20240312-PCH-128
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240312-74829-PYM-341-9V8X', 44.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2024-03-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240312-PCH-128');

-- Purchase 129: Passenger PSG103, PurchaseID 20240329-PCH-129
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) 
VALUES ('20240329-29371-PYM-678-6P5D', 15.00, 'Cash', 'Completed', TO_TIMESTAMP('2024-03-29 13:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20240329-PCH-129');

-- Purchase 130: Passenger PSG108, PurchaseID 20240410-PCH-130
