INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART6693', 'MAINT9865', TO_TIMESTAMP('2024-09-02 21:57:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART7136', 'MAINT2422', TO_TIMESTAMP('2024-02-13 10:44:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF2444');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART8142', 'MAINT7398', TO_TIMESTAMP('2023-04-18 14:57:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART5278', 'MAINT4336', TO_TIMESTAMP('2023-07-28 00:11:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART5278', 'MAINT3451', TO_TIMESTAMP('2023-01-16 00:43:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART6062', 'MAINT3451', TO_TIMESTAMP('2024-03-24 20:26:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART9261', 'MAINT5090', TO_TIMESTAMP('2024-07-12 23:07:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART6693', 'MAINT5090', TO_TIMESTAMP('2023-03-09 16:27:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART5353', 'MAINT6327', TO_TIMESTAMP('2023-04-06 16:50:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2785', 'PART5353', 'MAINT9041', TO_TIMESTAMP('2023-10-03 00:25:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART8028', 'MAINT9041', TO_TIMESTAMP('2023-11-29 22:34:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART6288', 'MAINT9865', TO_TIMESTAMP('2024-07-07 11:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART6178', 'MAINT3451', TO_TIMESTAMP('2024-11-12 07:47:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE1899', 'PART7760', 'MAINT2052', TO_TIMESTAMP('2024-04-19 00:52:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART6288', 'MAINT7398', TO_TIMESTAMP('2024-08-27 05:55:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF9076');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART5742', 'MAINT9669', TO_TIMESTAMP('2024-09-22 01:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF0360');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART9146', 'MAINT2052', TO_TIMESTAMP('2024-08-29 06:53:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9798', 'PART8142', 'MAINT5362', TO_TIMESTAMP('2024-09-16 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5009', 'PART6178', 'MAINT3451', TO_TIMESTAMP('2024-10-06 17:20:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART8028', 'MAINT9041', TO_TIMESTAMP('2023-01-26 23:42:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART2388', 'MAINT7398', TO_TIMESTAMP('2024-10-17 02:31:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART9261', 'MAINT9669', TO_TIMESTAMP('2024-03-12 11:54:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART5742', 'MAINT9838', TO_TIMESTAMP('2023-06-23 06:04:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF0360');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE1899', 'PART7356', 'MAINT9669', TO_TIMESTAMP('2023-02-15 09:40:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART5742', 'MAINT2601', TO_TIMESTAMP('2024-02-10 17:46:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART8028', 'MAINT8001', TO_TIMESTAMP('2023-01-09 14:25:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART6046', 'MAINT4336', TO_TIMESTAMP('2023-01-24 00:50:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF8101');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART7356', 'MAINT5090', TO_TIMESTAMP('2023-03-10 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF6913');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART0876', 'MAINT5965', TO_TIMESTAMP('2024-02-27 23:27:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART6178', 'MAINT1004', TO_TIMESTAMP('2024-08-30 13:35:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF6913');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART9146', 'MAINT6327', TO_TIMESTAMP('2024-09-15 09:52:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART6288', 'MAINT9865', TO_TIMESTAMP('2024-04-15 02:26:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART1284', 'MAINT1004', TO_TIMESTAMP('2024-07-21 18:14:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART0876', 'MAINT0650', TO_TIMESTAMP('2024-05-26 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF9076');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART6046', 'MAINT8168', TO_TIMESTAMP('2023-03-06 17:58:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5009', 'PART9146', 'MAINT1004', TO_TIMESTAMP('2024-06-11 23:22:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF6913');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART8028', 'MAINT8168', TO_TIMESTAMP('2024-03-29 18:32:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART9261', 'MAINT5090', TO_TIMESTAMP('2024-02-03 19:48:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4587', 'PART0369', 'MAINT9041', TO_TIMESTAMP('2023-12-31 07:10:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART0876', 'MAINT2422', TO_TIMESTAMP('2023-06-28 04:02:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART7356', 'MAINT7398', TO_TIMESTAMP('2023-11-01 17:35:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART7356', 'MAINT1004', TO_TIMESTAMP('2024-07-15 05:26:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART9146', 'MAINT9041', TO_TIMESTAMP('2023-07-10 04:20:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART0369', 'MAINT9865', TO_TIMESTAMP('2023-03-25 20:53:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART5353', 'MAINT8001', TO_TIMESTAMP('2024-02-18 02:38:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART9146', 'MAINT1004', TO_TIMESTAMP('2023-12-22 08:27:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART0876', 'MAINT2422', TO_TIMESTAMP('2023-09-09 14:42:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF6913');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9798', 'PART0369', 'MAINT3451', TO_TIMESTAMP('2024-11-10 01:42:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART0876', 'MAINT5965', TO_TIMESTAMP('2023-12-25 08:43:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART1284', 'MAINT9041', TO_TIMESTAMP('2024-08-26 21:11:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART5980', 'MAINT8001', TO_TIMESTAMP('2023-09-04 16:21:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART7136', 'MAINT4099', TO_TIMESTAMP('2024-07-12 07:03:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART6178', 'MAINT1004', TO_TIMESTAMP('2023-06-13 17:47:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART6178', 'MAINT8168', TO_TIMESTAMP('2023-01-11 20:01:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART5980', 'MAINT9041', TO_TIMESTAMP('2023-09-20 17:34:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART7356', 'MAINT8488', TO_TIMESTAMP('2023-10-27 23:23:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART5353', 'MAINT5090', TO_TIMESTAMP('2024-03-18 13:43:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART6178', 'MAINT5090', TO_TIMESTAMP('2023-09-25 14:56:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF5332');

SELECT COUNT(*) FROM AirplaneMaintenance;
