INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('210115-TKT-001', '1A', 'CLS0001', 'Cancelled', '210115-BKG-293884', 'PSG001', 'ISR862', 'FLA002', '97.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230805-TKT-301', '18A', 'CLS0018', 'Checked-In', '230805-BKG-784253', 'PSG301', 'ISR777', 'FLA033', '469.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230805-TKT-302', '18B', 'CLS0018', 'Checked-In', '230805-BKG-784253', 'PSG302', 'ISR573', 'FLA033', '469.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240112-TKT-303', '19A', 'CLS0019', 'Checked-In', '240112-BKG-892254', 'PSG303', 'ISR862', 'FLA039', '750');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240112-TKT-304', '19B', 'CLS0019', 'Checked-In', '240112-BKG-892254', 'PSG304', 'ISR573', 'FLA039', '750');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240324-TKT-305', '20A', 'CLS0020', 'Checked-In', '240324-BKG-192255', 'PSG305', 'ISR777', 'FLA041', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240324-TKT-306', '20B', 'CLS0020', 'Checked-In', '240324-BKG-192255', 'PSG306', 'ISR573', 'FLA041', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230312-TKT-307', '21A', 'CLS0001', 'Checked-In', '230312-BKG-485256', 'PSG307', 'ISR862', 'FLA028', '265.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230312-TKT-308', '21B', 'CLS0001', 'Checked-In', '230312-BKG-485256', 'PSG308', 'ISR573', 'FLA028', '265.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230825-TKT-309', '22A', 'CLS0002', 'Checked-In', '230825-BKG-756257', 'PSG309', 'ISR862', 'FLA034', '390.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230825-TKT-310', '22B', 'CLS0002', 'Checked-In', '230825-BKG-756257', 'PSG310', 'ISR573', 'FLA034', '390.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230510-TKT-311', '23A', 'CLS0003', 'Checked-In', '230510-BKG-987258', 'PSG311', 'ISR777', 'FLA029', '460.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230510-TKT-312', '23B', 'CLS0003', 'Checked-In', '230510-BKG-987258', 'PSG312', 'ISR573', 'FLA029', '460.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240102-TKT-313', '24A', 'CLS0004', 'Checked-In', '240102-BKG-364259', 'PSG313', 'ISR862', 'FLA038', '750');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240102-TKT-314', '24B', 'CLS0004', 'Checked-In', '240102-BKG-364259', 'PSG314', 'ISR573', 'FLA038', '750');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240315-TKT-315', '25A', 'CLS0005', 'Checked-In', '240315-BKG-583260', 'PSG315', 'ISR777', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240315-TKT-316', '25B', 'CLS0005', 'Checked-In', '240315-BKG-583260', 'PSG316', 'ISR573', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230217-TKT-317', '1A', 'CLS0001', 'Checked-In', '230217-BKG-583261', 'PSG317', 'ISR862', 'FLA027', '377.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230217-TKT-318', '1B', 'CLS0001', 'Checked-In', '230217-BKG-583261', 'PSG318', 'ISR573', 'FLA027', '377.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230912-TKT-319', '2A', 'CLS0002', 'Checked-In', '230912-BKG-672262', 'PSG319', 'ISR862', 'FLA035', '566.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230912-TKT-320', '2B', 'CLS0002', 'Checked-In', '230912-BKG-672262', 'PSG320', 'ISR573', 'FLA035', '566.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230607-TKT-321', '3A', 'CLS0003', 'Checked-In', '230607-BKG-923263', 'PSG321', 'ISR777', 'FLA031', '703.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230607-TKT-322', '3B', 'CLS0003', 'Checked-In', '230607-BKG-923263', 'PSG322', 'ISR573', 'FLA031', '703.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240106-TKT-323', '4A', 'CLS0004', 'Checked-In', '240106-BKG-485264', 'PSG323', 'ISR862', 'FLA039', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240106-TKT-324', '4B', 'CLS0004', 'Checked-In', '240106-BKG-485264', 'PSG324', 'ISR573', 'FLA039', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240308-TKT-325', '5A', 'CLS0005', 'Checked-In', '240308-BKG-674265', 'PSG325', 'ISR777', 'FLA040', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240308-TKT-326', '5B', 'CLS0005', 'Checked-In', '240308-BKG-674265', 'PSG326', 'ISR573', 'FLA040', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230520-TKT-327', '6A', 'CLS0001', 'Checked-In', '230520-BKG-984266', 'PSG327', 'ISR862', 'FLA030', '422.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230520-TKT-328', '6B', 'CLS0001', 'Checked-In', '230520-BKG-984266', 'PSG328', 'ISR573', 'FLA030', '422.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231001-TKT-329', '7A', 'CLS0002', 'Checked-In', '231001-BKG-753267', 'PSG329', 'ISR862', 'FLA035', '569.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231001-TKT-330', '7B', 'CLS0002', 'Checked-In', '231001-BKG-753267', 'PSG330', 'ISR573', 'FLA035', '569.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-331', '8A', 'CLS0003', 'Checked-In', '230815-BKG-465268', 'PSG331', 'ISR777', 'FLA033', '711.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-332', '8B', 'CLS0003', 'Checked-In', '230815-BKG-465268', 'PSG332', 'ISR573', 'FLA033', '711.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240114-TKT-333', '9A', 'CLS0004', 'Checked-In', '240114-BKG-948269', 'PSG333', 'ISR862', 'FLA039', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240114-TKT-334', '9B', 'CLS0004', 'Checked-In', '240114-BKG-948269', 'PSG334', 'ISR573', 'FLA039', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240320-TKT-335', '10A', 'CLS0005', 'Checked-In', '240320-BKG-174270', 'PSG335', 'ISR777', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240320-TKT-336', '10B', 'CLS0005', 'Checked-In', '240320-BKG-174270', 'PSG336', 'ISR573', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230410-TKT-337', '11A', 'CLS0001', 'Checked-In', '230410-BKG-582271', 'PSG337', 'ISR862', 'FLA028', '496.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230410-TKT-338', '11B', 'CLS0001', 'Checked-In', '230410-BKG-582271', 'PSG338', 'ISR573', 'FLA028', '496.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230822-TKT-339', '12A', 'CLS0002', 'Checked-In', '230822-BKG-936272', 'PSG339', 'ISR862', 'FLA034', '703.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230822-TKT-340', '12B', 'CLS0002', 'Checked-In', '230822-BKG-936272', 'PSG340', 'ISR573', 'FLA034', '703.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230614-TKT-341', '13A', 'CLS0003', 'Checked-In', '230614-BKG-783273', 'PSG341', 'ISR777', 'FLA031', '803.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230614-TKT-342', '13B', 'CLS0003', 'Checked-In', '230614-BKG-783273', 'PSG342', 'ISR573', 'FLA031', '803.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240216-TKT-343', '14A', 'CLS0004', 'Checked-In', '240216-BKG-482274', 'PSG343', 'ISR862', 'FLA040', '1350');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240216-TKT-344', '14B', 'CLS0004', 'Checked-In', '240216-BKG-482274', 'PSG344', 'ISR573', 'FLA040', '1350');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240401-TKT-345', '15A', 'CLS0005', 'Checked-In', '240401-BKG-761275', 'PSG345', 'ISR777', 'FLA041', '1615');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240401-TKT-346', '15B', 'CLS0005', 'Checked-In', '240401-BKG-761275', 'PSG346', 'ISR573', 'FLA041', '1615');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230615-TKT-347', '16A', 'CLS0001', 'Checked-In', '230615-BKG-382276', 'PSG347', 'ISR862', 'FLA031', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230615-TKT-348', '16B', 'CLS0001', 'Checked-In', '230615-BKG-382276', 'PSG348', 'ISR573', 'FLA031', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230905-TKT-349', '17A', 'CLS0002', 'Checked-In', '230905-BKG-748277', 'PSG349', 'ISR862', 'FLA035', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230905-TKT-350', '17B', 'CLS0002', 'Checked-In', '230905-BKG-748277', 'PSG350', 'ISR573', 'FLA035', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230520-TKT-351', '18A', 'CLS0003', 'Checked-In', '230520-BKG-563278', 'PSG351', 'ISR777', 'FLA030', '798.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230520-TKT-352', '18B', 'CLS0003', 'Checked-In', '230520-BKG-563278', 'PSG352', 'ISR573', 'FLA030', '798.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-353', '19A', 'CLS0004', 'Checked-In', '240105-BKG-936279', 'PSG353', 'ISR862', 'FLA038', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-354', '19B', 'CLS0004', 'Checked-In', '240105-BKG-936279', 'PSG354', 'ISR573', 'FLA038', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240312-TKT-355', '20A', 'CLS0005', 'Checked-In', '240312-BKG-741280', 'PSG355', 'ISR777', 'FLA040', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240312-TKT-356', '20B', 'CLS0005', 'Checked-In', '240312-BKG-741280', 'PSG356', 'ISR573', 'FLA040', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-357', '21A', 'CLS0001', 'Checked-In', '230618-BKG-125281', 'PSG357', 'ISR862', 'FLA031', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-358', '21B', 'CLS0001', 'Checked-In', '230618-BKG-125281', 'PSG358', 'ISR573', 'FLA031', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231015-TKT-359', '22A', 'CLS0002', 'Checked-In', '231015-BKG-647282', 'PSG359', 'ISR862', 'FLA036', '711.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231015-TKT-360', '22B', 'CLS0002', 'Checked-In', '231015-BKG-647282', 'PSG360', 'ISR573', 'FLA036', '711.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230708-TKT-361', '23A', 'CLS0003', 'Checked-In', '230708-BKG-983283', 'PSG361', 'ISR777', 'FLA032', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230708-TKT-362', '23B', 'CLS0003', 'Checked-In', '230708-BKG-983283', 'PSG362', 'ISR573', 'FLA032', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240109-TKT-363', '24A', 'CLS0004', 'Checked-In', '240109-BKG-985284', 'PSG363', 'ISR862', 'FLA039', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240109-TKT-364', '24B', 'CLS0004', 'Checked-In', '240109-BKG-985284', 'PSG364', 'ISR573', 'FLA039', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240325-TKT-365', '25A', 'CLS0005', 'Checked-In', '240325-BKG-786285', 'PSG365', 'ISR777', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240325-TKT-366', '25B', 'CLS0005', 'Checked-In', '240325-BKG-786285', 'PSG366', 'ISR573', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230522-TKT-367', '11A', 'CLS0001', 'Checked-In', '230522-BKG-739286', 'PSG367', 'ISR862', 'FLA035', '537.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230522-TKT-368', '11B', 'CLS0001', 'Checked-In', '230522-BKG-739286', 'PSG368', 'ISR573', 'FLA035', '537.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-369', '12A', 'CLS0002', 'Checked-In', '230925-BKG-856287', 'PSG369', 'ISR862', 'FLA036', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-370', '12B', 'CLS0002', 'Checked-In', '230925-BKG-856287', 'PSG370', 'ISR573', 'FLA036', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230801-TKT-371', '13A', 'CLS0003', 'Checked-In', '230801-BKG-475288', 'PSG371', 'ISR777', 'FLA037', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230801-TKT-372', '13B', 'CLS0003', 'Checked-In', '230801-BKG-475288', 'PSG372', 'ISR573', 'FLA037', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240112-TKT-373', '14A', 'CLS0004', 'Checked-In', '240112-BKG-629289', 'PSG373', 'ISR862', 'FLA039', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240112-TKT-374', '14B', 'CLS0004', 'Checked-In', '240112-BKG-629289', 'PSG374', 'ISR573', 'FLA039', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240405-TKT-375', '15A', 'CLS0005', 'Checked-In', '240405-BKG-283290', 'PSG375', 'ISR777', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240405-TKT-376', '15B', 'CLS0005', 'Checked-In', '240405-BKG-283290', 'PSG376', 'ISR573', 'FLA041', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230510-TKT-377', '16A', 'CLS0001', 'Checked-In', '230510-BKG-935291', 'PSG377', 'ISR862', 'FLA040', '537.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230510-TKT-378', '16B', 'CLS0001', 'Checked-In', '230510-BKG-935291', 'PSG378', 'ISR573', 'FLA040', '537.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230922-TKT-379', '17A', 'CLS0002', 'Checked-In', '230922-BKG-364292', 'PSG379', 'ISR862', 'FLA041', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230922-TKT-380', '17B', 'CLS0002', 'Checked-In', '230922-BKG-364292', 'PSG380', 'ISR573', 'FLA041', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230715-TKT-381', '18A', 'CLS0003', 'Checked-In', '230715-BKG-928293', 'PSG381', 'ISR777', 'FLA042', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230715-TKT-382', '18B', 'CLS0003', 'Checked-In', '230715-BKG-928293', 'PSG382', 'ISR573', 'FLA042', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240118-TKT-383', '19A', 'CLS0004', 'Checked-In', '240118-BKG-984294', 'PSG383', 'ISR862', 'FLA043', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240118-TKT-384', '19B', 'CLS0004', 'Checked-In', '240118-BKG-984294', 'PSG384', 'ISR573', 'FLA043', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240402-TKT-385', '20A', 'CLS0005', 'Checked-In', '240402-BKG-673295', 'PSG385', 'ISR777', 'FLA044', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240402-TKT-386', '20B', 'CLS0005', 'Checked-In', '240402-BKG-673295', 'PSG386', 'ISR573', 'FLA044', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230611-TKT-387', '21A', 'CLS0001', 'Checked-In', '230611-BKG-364296', 'PSG387', 'ISR862', 'FLA045', '463.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230611-TKT-388', '21B', 'CLS0001', 'Checked-In', '230611-BKG-364296', 'PSG388', 'ISR573', 'FLA045', '463.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230910-TKT-389', '22A', 'CLS0002', 'Checked-In', '230910-BKG-746297', 'PSG389', 'ISR862', 'FLA046', '660.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230910-TKT-390', '22B', 'CLS0002', 'Checked-In', '230910-BKG-746297', 'PSG390', 'ISR573', 'FLA046', '660.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230705-TKT-391', '23A', 'CLS0003', 'Pending', '230705-BKG-875298', 'PSG391', 'ISR777', 'FLA047', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230705-TKT-392', '23B', 'CLS0003', 'Pending', '230705-BKG-875298', 'PSG392', 'ISR573', 'FLA047', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-393', '24A', 'CLS0004', 'Pending', '240125-BKG-639299', 'PSG393', 'ISR862', 'FLA048', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-394', '24B', 'CLS0004', 'Pending', '240125-BKG-639299', 'PSG394', 'ISR573', 'FLA048', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240318-TKT-395', '25A', 'CLS0005', 'Pending', '240318-BKG-582300', 'PSG395', 'ISR777', 'FLA049', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240318-TKT-396', '25B', 'CLS0005', 'Pending', '240318-BKG-582300', 'PSG396', 'ISR573', 'FLA049', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230612-TKT-397', '26A', 'CLS0001', 'Pending', '230612-BKG-483301', 'PSG397', 'ISR862', 'FLA050', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230612-TKT-398', '26B', 'CLS0001', 'Pending', '230612-BKG-483301', 'PSG398', 'ISR573', 'FLA050', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231005-TKT-399', '27A', 'CLS0002', 'Pending', '231005-BKG-738302', 'PSG399', 'ISR862', 'FLA051', '711.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231005-TKT-400', '27B', 'CLS0002', 'Pending', '231005-BKG-738302', 'PSG400', 'ISR573', 'FLA051', '711.82');
